gene_name,04_AD_15_NL,01_AD_12_NL,01_AD_10_NL,05_AD_25_LS,02_AD_22_LS,02_CO_48,03_AD_23_LS,01_AD_13_NL,05_AD_25_NL,01_AD_26_LS,04_CO_33,01_AD_22_LS,04_AD_06_LS,05_AD_15_NL,01_AD_26_NL,05_AD_22_LS,01_CO_41,04_AD_15_LS,05_AD_12_NL,01_AD_12_LS,03_CO_33,01_AD_13_LS,05_AD_12_LS,04_CO_56,03_CO_56,05_AD_02_NL,01_AD_10_LS,04_AD_13_NL,03_CO_43,01_AD_22_NL,01_AD_01_LS,01_AD_01_NL,03_AD_23_NL,01_CO_45,05_AD_15_LS,05_AD_22_NL,03_CO_54,02_AD_22_NL,04_AD_13_LS,04_AD_06_NL,05_AD_02_LS,01_CO_48,01_AD_17_LS,01_AD_23_NL,01_CO_55,05_CO_56,05_AD_06_NL,01_AD_11_LS,01_CO_51,05_CO_39,01_CO_57,01_AD_14_NL,01_AD_17_NL,05_CO_46,01_AD_05_NL,02_AD_25_LS,02_AD_15_NL,01_AD_21_NL,01_AD_14_LS,05_CO_45,05_CO_52,01_AD_06_LS,01_CO_31,03_AD_02_NL,05_CO_42,01_AD_07_NL,01_AD_07_LS,01_AD_23_LS,03_AD_02_LS,01_AD_21_LS,01_AD_18_LS,01_AD_18_NL,01_AD_11_NL,02_AD_25_NL,01_AD_05_LS,02_CO_43,01_AD_06_NL,05_AD_06_LS,02_AD_15_LS,05_CO_53,03_AD_12_NL,02_CO_46,02_AD_12_NL,01_CO_42,02_AD_09_LS,01_AD_27_LS,03_AD_22_NL,01_CO_58,03_CO_39,01_AD_20_NL,05_AD_16_LS,01_AD_28_NL,01_AD_15_NL,03_CO_48,01_AD_04_LS,01_AD_20_LS,01_AD_28_LS,01_CO_56,01_CO_60,03_CO_46,03_AD_22_LS,01_CO_32,01_AD_25_NL,02_AD_12_LS,03_CO_42,05_AD_16_NL,02_CO_42,01_CO_54,01_AD_27_NL,03_AD_15_LS,01_AD_15_LS,01_AD_04_NL,03_AD_12_LS,02_AD_09_NL,03_AD_15_NL,01_CO_33,01_AD_25_LS,01_CO_44,01_AD_19_NL,02_CO_54,02_CO_52,03_AD_25_NL,04_AD_25_NL,02_AD_16_LS,05_AD_13_NL,03_AD_25_LS,01_AD_02_LS,02_AD_11_LS,01_AD_30_LS,01_CO_47,01_CO_46,01_AD_02_NL,01_CO_50,05_CO_43,01_CO_43,01_AD_19_LS,01_AD_29_LS,05_AD_13_LS,01_AD_24_NL,02_AD_23_LS,03_AD_13_NL,03_AD_13_LS,02_CO_45,01_AD_24_LS,04_CO_54,01_AD_30_NL,02_AD_17_LS,02_AD_17_NL,02_AD_16_NL,01_AD_03_LS,02_AD_02_NL,02_AD_02_LS,01_AD_29_NL,04_AD_25_LS,01_AD_03_NL,02_AD_23_NL,04_CO_48,04_AD_22_NL,05_CO_48,04_AD_12_LS,04_CO_42,03_AD_06_NL,01_CO_59,03_CO_52,02_AD_13_LS,03_AD_06_LS,05_AD_23_NL,01_CO_52,04_CO_52,02_AD_13_NL,02_AD_06_NL,04_CO_43,01_CO_36,01_CO_49,04_AD_22_LS,04_AD_02_NL,01_CO_53,04_CO_45,03_AD_16_NL,03_AD_16_LS,04_AD_23_NL,02_CO_56,05_CO_54,01_AD_08_LS,01_AD_08_NL,04_AD_02_LS,03_CO_45,02_AD_14_NL,02_AD_14_LS,04_CO_46,04_AD_12_NL,04_AD_23_LS,02_AD_06_LS,02_CO_41
CALML5,0,1,58,933,130,2,2,0,605,12,3,194,436,222,25,1822,6,8,37,0,0,160,2315,76,0,11,70,34,0,0,33,12,0,0,224,0,1,553,305,17,14,0,58,0,0,24,0,9,0,150,0,0,4,1,2,0,214,7725,14,3,1109,195,26,0,70,1,7,0,549,0,0,100,2,415,43,1,0,0,0,21,0,10,24,0,9,1,0,1,2,266,10,0,0,0,0,16,5,109,492,2,0,0,9,2,0,812,220,2,642,0,0,5,0,0,0,0,7,1,1212,1,0,0,0,1728,0,32,2,33,681,38,0,0,0,0,587,1,23,1853,3,11,3,4,117,4,0,0,202,0,32,5,0,57,0,37,0,92,0,22,1,43,2,54,0,3,6,4,2065,0,1,0,1,38,0,25,22,5,0,1,11,0,0,0,0,78,0,10,4,27,487,80,3,0,594,0
ZFAND2A,0,0,0,65,21,0,0,0,2,0,0,1,37,0,0,45,0,0,0,0,0,2,62,0,0,0,39,0,0,0,0,0,0,0,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,236,0,0,0,0,0,0,0,1,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225,97,0,370,0,0,1,0,0,0,0,0,0,156,0,0,0,3,445,0,0,0,1,11,0,0,0,0,0,150,0,3,2667,0,0,0,0,131,0,0,2,57,1,0,0,1,0,0,0,0,0,0,11,0,81,0,0,0,0,0,0,226,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,78,0,0,0,105,0
MAF,0,0,1,279,23,0,0,1,19,0,0,2,3,47,49,65,0,0,0,0,0,1,40,0,0,0,3,0,0,0,1,0,0,0,1,1,0,264,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,10,63,0,1,0,0,0,0,0,0,0,2,0,96,0,0,0,0,116,0,0,0,0,0,1,0,0,0,0,469,0,0,1,1,0,0,0,0,0,0,0,2,0,88,0,0,0,0,0,0,23,0,16,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,21,8,0,0,319,0
CTNNBIP1,0,0,0,149,0,0,4,0,2,0,0,4,134,72,0,216,0,0,2,0,0,2,579,0,0,0,1,3,0,1,10,0,0,4,75,5,0,109,53,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,1087,0,0,168,114,0,0,39,0,0,0,49,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,5,60,1,0,0,2,0,0,0,0,158,0,0,0,61,0,0,324,70,0,419,0,0,0,0,0,0,0,0,0,302,0,0,1,0,793,0,0,1,27,376,0,0,0,0,0,82,0,78,649,0,1,0,0,1,0,0,33,42,0,0,0,0,0,0,0,0,116,28,9,0,102,0,1,0,0,0,0,613,0,0,0,0,4,0,0,2,0,0,27,42,0,0,0,0,105,0,0,0,113,118,41,25,0,120,0
PSAPL1,0,0,0,254,18,0,12,0,24,0,0,38,7,26,4,187,0,0,0,0,0,34,575,0,0,0,40,27,0,0,0,0,0,0,28,0,0,121,87,0,0,0,0,0,0,0,0,11,0,43,0,0,0,0,0,0,6,781,0,0,37,103,0,0,65,0,46,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,129,45,0,0,1,0,0,0,1,13,0,0,0,0,1,0,3,131,0,354,0,0,1,0,0,0,0,8,0,6,0,0,0,0,74,0,47,0,17,1035,0,0,1,0,0,158,0,1,983,0,0,0,0,4,0,0,0,152,0,0,0,0,1,0,0,0,269,5,1,64,0,0,1,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,10,1,0,0,102,0
C5orf46,3,0,0,231,63,8,19,0,42,0,0,0,2,23,0,219,65,0,0,0,0,35,1065,0,0,0,0,39,0,0,0,0,0,5,2,0,0,181,35,0,0,0,1,0,0,0,15,0,0,102,0,0,0,0,0,0,147,0,0,0,2,121,0,0,0,0,1,0,137,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,85,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,750,0,0,0,0,1,0,0,0,0,1,257,0,214,118,0,1,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,110,0,6,126,34,0,0,0,141,0,0,162,0,0,0,0,0,0,135,101,0,9,13,0,0,0,0,0,0,0,2,0,0,95,0,0,0,0,0
TAF7,0,0,7,207,0,0,0,0,6,0,2,11,23,76,0,1,0,2,0,0,0,1,261,0,0,0,0,0,0,0,45,0,0,0,39,1,0,109,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,32,70,0,75,0,0,0,0,0,0,0,182,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,279,0,0,0,2,0,0,123,9,0,217,0,0,0,0,0,0,0,1,0,146,0,0,61,0,515,0,0,0,0,0,0,0,0,0,0,332,0,0,254,0,0,1,1,8,0,0,0,1,0,1,0,0,0,0,0,0,57,0,9,0,0,0,0,1,1,0,0,294,0,0,0,1,86,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,3,14,0,0,0,142,0
ZBTB7A,19,0,13,66,1,0,1,0,8,6,0,37,37,6,0,224,0,0,41,0,0,1,87,0,0,0,40,3,0,0,0,0,15,45,3,0,0,90,11,1,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,25,442,1,0,143,4,0,0,123,0,0,0,120,0,0,0,0,60,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,47,0,0,0,0,0,0,0,25,52,0,0,0,0,0,0,195,40,0,37,0,0,0,0,0,0,0,30,0,122,0,0,0,0,252,0,0,0,0,41,0,0,0,0,0,74,0,0,104,0,0,0,0,4,0,0,0,53,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,92,0,1,0,0,0,0,0,0,5,0,0,1,0,11,0,1,4,0,36,0,37,36,26,0,0,222,0
SELENOW,0,0,0,217,47,0,0,0,6,1,0,2,172,79,11,403,0,1,0,0,0,86,689,0,0,0,0,26,0,1,1,0,0,4,104,0,0,158,49,0,9,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,115,358,0,0,69,7,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,130,0,0,0,0,0,0,0,1,486,0,0,0,0,1,0,79,399,0,763,0,0,8,0,0,0,0,0,8,612,0,0,0,0,1023,0,12,1,0,1359,0,0,1,2,0,460,1,177,2976,0,92,0,0,2,0,0,0,155,0,1,0,1,6,0,1,0,151,0,33,0,0,0,11,0,0,0,0,735,0,0,0,0,44,0,0,0,109,0,5,0,0,0,0,0,150,0,0,1,61,249,0,0,2,148,0
EIF3K,0,0,0,113,0,0,0,0,5,0,0,0,7,17,0,62,0,0,0,0,0,10,138,13,0,0,0,104,0,0,47,0,0,0,11,0,0,154,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,11,0,423,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,3,0,0,93,0,0,0,244,0,0,0,1,0,0,0,15,6,0,0,0,0,0,0,47,121,0,254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,819,0,0,0,0,53,0,0,0,0,0,163,0,0,284,0,0,0,0,9,0,0,0,23,0,1,0,0,0,0,0,0,89,0,11,0,0,0,0,0,0,0,0,253,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,131,86,0,0,0,126,0
RCC2,0,0,14,85,3,0,0,0,8,0,0,13,9,12,4,149,0,44,0,0,0,34,36,0,0,0,4,28,0,0,13,0,0,0,68,0,0,90,6,11,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,84,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,45,0,1,0,0,0,0,109,0,0,90,0,1,0,0,0,0,0,1,0,3,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,412,0,0,109,0,0,0,0,3,0,0,0,45,1,1,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,11,0,125,0,0,0,0,0,0,0,53,50,0,0,0,0,0,0,0,46,0,0,0,0,133,0,0,0,143,0
CALR,2,7,109,1038,121,0,26,24,136,48,0,146,154,596,95,457,0,34,31,0,0,116,1892,19,0,1,425,240,0,2,87,0,1,0,681,0,17,382,118,135,26,0,237,0,5,88,0,308,0,237,0,1,1,0,0,75,380,1071,1404,6,3343,52,57,162,0,0,1,1,2468,0,0,89,0,343,0,0,0,117,0,0,2,60,39,0,0,0,1,1,10,195,105,0,0,0,0,18,68,49,854,0,0,0,1,0,0,709,1066,136,941,2,0,131,0,0,0,0,314,1,783,1,0,6,0,2261,1,260,4,0,246,223,0,0,45,0,1683,1,267,913,0,475,0,0,320,1,36,2,155,1,50,0,0,1,0,195,224,168,0,83,126,5,1,61,1,2,20,5,708,7,0,0,1,63,245,0,1387,1308,0,1,545,11,0,0,0,2974,0,509,132,69,5737,206,0,0,835,249
PTPN11,0,0,20,7,0,0,0,0,7,0,0,8,96,0,0,98,0,0,0,0,0,3,53,0,0,0,1,0,0,0,0,0,0,0,46,0,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,158,0,0,49,0,0,0,0,0,0,0,148,0,0,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,13,69,0,0,0,0,0,0,84,82,0,38,0,0,0,0,0,0,0,0,0,39,0,0,5,0,275,0,0,0,0,66,0,0,0,0,1,37,0,30,84,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109,0,0,0,0,40,0,0,0,226,0
HLA-DQB1,0,0,26,119,32,0,95,0,1,0,1,115,421,1,32,293,0,1,0,0,0,354,944,0,0,0,977,270,0,0,41,5,0,1,205,0,0,27,74,0,51,0,38,0,0,0,0,1629,0,2,0,0,1,0,0,2,44,226,141,0,4504,32,0,0,0,0,0,0,66,0,0,0,3,485,0,1,0,0,0,0,0,0,0,0,4,66,1,0,0,112,0,0,0,1,0,1,0,140,237,0,1,1,0,0,0,629,1791,40,2377,0,0,107,0,0,0,0,0,7,699,1,1,0,3,11,0,0,5,0,888,0,0,0,0,0,190,0,113,4380,0,160,0,0,233,0,0,0,571,0,0,0,0,1,0,0,0,0,1,110,0,179,0,1,0,1,0,1,1745,1,1,4,0,0,0,0,87,333,0,0,1,0,0,0,3,3039,0,11,84,332,3063,77,0,0,2208,0
EGR3,3,0,0,0,111,0,2,0,0,0,0,33,44,41,0,219,0,33,0,0,0,2,285,0,0,0,36,0,0,0,0,0,0,0,0,0,0,12,53,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,29,619,0,0,95,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,105,0,0,0,0,0,0,0,202,0,0,0,0,0,0,151,7,0,70,0,0,1,0,0,0,0,11,0,107,0,1,0,0,919,0,0,0,0,14,0,0,0,0,0,624,0,216,433,0,0,0,0,1,0,0,0,242,0,2,0,0,0,0,0,1,1,0,11,0,1,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126,0,0,0,0,3,0,0,0,245,0
ALOX12B,0,0,30,76,1,0,1,0,0,3,0,111,106,0,0,441,0,0,0,0,0,33,713,0,0,0,10,7,0,0,6,0,0,0,50,0,0,0,4,0,0,0,0,0,0,0,0,135,0,0,0,0,1,0,0,1,0,534,6,0,422,0,0,0,0,0,0,0,8,0,0,0,0,159,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,43,0,0,0,0,0,0,358,115,0,1306,0,0,48,0,0,0,0,2,0,841,0,0,48,0,438,0,0,0,1,1534,1,0,0,0,0,2,0,0,2362,0,0,0,1,49,0,0,0,291,0,1,0,0,0,0,9,0,0,0,6,0,0,0,50,0,0,0,0,1559,140,0,0,0,0,0,0,0,0,0,31,0,0,0,0,93,207,0,0,1,0,69,1,0,0,333,0
FCER1A,0,0,22,0,46,0,0,0,0,0,0,0,35,0,0,125,0,0,0,0,0,0,206,0,0,0,41,70,0,0,27,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0,636,0,0,0,0,3,0,0,0,124,5,0,0,270,0,0,0,0,0,0,0,67,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,613,29,429,0,0,1,0,0,0,0,0,0,134,0,0,0,0,302,0,0,1,0,250,0,0,0,0,0,1,0,0,367,0,0,0,0,153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,50,0,0,177,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,251,0,0,0,0,186,0,0,0,550,0
MYADM,0,0,9,20,12,0,0,0,0,0,0,13,0,34,1,29,0,0,0,0,0,21,32,0,0,0,79,8,0,0,5,0,0,0,57,0,0,34,35,0,29,0,1,0,0,0,0,94,0,1,0,0,12,0,0,1,208,332,150,3,209,28,0,0,0,0,0,0,52,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,46,0,31,0,0,0,0,0,0,26,67,0,139,0,32,0,0,0,0,0,15,0,66,0,0,0,0,161,0,4,1,37,0,0,0,0,0,0,284,0,11,38,0,4,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,13,0,78,0,0,0,0,0,7,0,54,145,0,0,0,0,0,0,0,852,0,0,69,0,1191,0,0,0,35,0
SERTAD2,0,0,24,129,4,0,0,0,32,0,0,0,2,1,0,0,0,0,0,0,0,0,37,0,0,0,25,1,0,0,1,0,0,0,34,0,0,50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,206,127,0,0,0,0,0,0,102,11,0,289,0,0,1,0,0,0,0,54,0,43,0,0,0,0,537,0,0,0,0,224,0,0,0,0,0,568,0,0,502,0,6,0,0,1,0,0,0,153,0,1,0,0,107,0,0,0,111,0,7,0,0,0,0,0,1,0,0,332,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,50,0,0,0,0,355,0,0,0,304,0
RNF227,0,0,0,41,0,0,0,0,0,2,0,6,30,48,0,235,0,0,0,0,0,10,470,0,0,0,1,0,0,0,1,0,0,0,4,0,0,6,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,156,251,0,0,101,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,80,82,0,247,0,0,0,0,0,0,0,0,0,11,0,0,0,0,76,0,0,0,0,1195,0,0,0,0,0,85,0,8,1523,0,0,0,0,98,0,0,0,133,0,1,0,0,0,0,39,0,0,0,1,0,28,0,0,0,0,0,0,179,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,45,0,0,1,8,98,86,0,0,11,0
R3HDM2,29,0,0,322,8,0,0,0,1,0,0,0,7,317,0,2,0,0,0,0,0,0,92,0,0,0,32,29,0,0,1,0,0,0,0,0,0,121,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,136,34,0,0,3,1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,76,0,0,0,0,0,0,652,0,0,37,0,0,0,2,368,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,138,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,47,0,5,11,0,0,99,0,0,0,0,1,0,0,1,0,4,317,0,154,260,0,0,4,0,0,0,0,561,0,141,0,0,201,0,0,0,104,0
KCTD4,0,0,2,42,0,0,0,0,0,0,0,26,0,13,0,292,0,2,0,0,0,1,1007,0,0,0,1,0,0,0,1,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,147,0,0,0,0,0,0,0,14,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,119,0,0,0,1,1,0,58,793,0,611,0,0,0,0,0,0,0,0,0,346,0,0,0,4,299,0,2,0,1,6097,0,0,0,0,0,7,0,0,9269,1,0,1,1,318,2,0,4,122,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,143,0,47,0,0,0,139,0,0,3,0
HCLS1,0,0,0,38,0,0,0,0,2,0,0,15,0,6,0,29,0,0,0,0,0,17,0,1,0,0,57,14,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,1,0,0,1105,0,1,0,365,0,0,0,0,0,0,1,24,0,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,54,0,162,0,0,1,0,0,0,0,100,0,155,0,0,27,0,201,0,0,1,0,0,85,0,0,0,0,289,0,0,236,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,28,0,0,4,0,245,4,0,0,0,0,0,0,0,257,0,0,1,0,0,0,0,836,0,0,0,0,155,0,0,0,413,0
KRTAP9-7,0,0,0,270,0,0,0,0,1,0,0,1,0,70,2,144,0,0,0,0,0,0,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,1,18,0,206,3,0,12,1,23,1,0,10,0,0,0,1,0,9659,0,0,15,0,1,0,0,4,2,0,307,6,0,15,1,474,0,2,0,0,6002,0,49,0,3,0,0,1,0,22,1,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,6,0,0,0,9,0
SSTR2,0,0,0,33,0,0,0,0,0,1,0,4,3,13,0,8,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,8,1,0,13,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,7,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,86,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,16,0,0,1,1,12,4,0,0,30,0
YOD1,0,0,73,182,65,0,4,0,0,0,17,89,361,76,9,1163,0,2,0,0,0,66,1570,37,1,0,31,12,0,0,54,0,0,0,315,0,56,35,71,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1535,137,0,523,35,0,0,0,0,0,0,420,0,0,0,17,167,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,148,3,0,0,0,2,0,0,38,75,0,0,0,48,0,0,601,458,0,1566,0,0,1,0,0,0,0,94,0,943,0,0,0,0,424,0,0,0,3,4987,0,0,0,1,0,518,2,0,4758,1,96,2,0,218,0,0,1,340,61,0,0,0,3,0,0,0,1,0,9,8,18,0,0,0,0,4,0,2500,0,0,0,0,1,0,2,0,0,13,0,1,0,0,0,21,194,0,0,97,39,1044,331,0,0,671,0
SHISA2,40,16,0,489,122,0,0,43,0,0,0,0,0,641,0,4,0,0,0,0,0,26,1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,855,3,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,38,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,1359,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,334,0,1,8,0,0,1,0,0,994,0,237,1,82,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,229,2,2,0,0,0,0,154,124,410,1,0,0,175,0,0,0,0,2,0,333,0,0,2,0,0,0,5,0
GPR157,0,0,0,31,8,0,0,0,3,0,0,26,0,58,0,49,0,0,0,0,0,11,125,0,0,0,68,42,0,0,28,0,0,0,102,0,1,81,1,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,77,104,0,388,0,0,0,0,0,0,0,330,0,0,0,0,20,3,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,37,20,0,0,0,1,0,0,2,133,0,137,0,97,1,0,0,0,0,4,0,285,0,0,0,0,49,0,0,0,48,37,0,0,0,0,1,75,0,1,192,0,28,0,0,10,0,0,0,18,0,0,0,0,0,0,0,0,104,0,15,0,22,0,0,0,0,0,95,368,0,0,0,0,0,0,0,75,22,0,0,25,0,0,0,0,981,0,0,85,44,818,7,0,0,454,0
PPA1,0,0,0,39,1,0,1,0,87,0,0,0,0,60,0,7,0,0,0,0,0,0,65,12,0,0,14,0,0,0,0,0,0,0,1,0,0,64,6,2,0,0,0,0,0,54,0,110,0,12,0,0,0,0,0,0,89,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,72,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,76,56,0,74,0,0,0,0,0,0,0,0,0,96,0,0,0,0,412,0,0,0,0,55,0,0,0,0,0,206,0,77,68,74,0,0,0,1,0,0,0,0,0,47,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0
SSR4,0,0,70,238,48,0,0,0,2,0,0,5,114,99,0,240,0,0,0,0,0,1,284,25,0,0,64,0,0,0,31,0,0,0,116,0,0,132,57,0,0,0,0,0,1,0,0,170,0,1,0,0,0,0,0,0,274,219,0,0,363,34,0,0,0,0,0,0,184,0,0,0,0,270,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,21,1,0,0,0,0,1,0,0,422,0,0,0,0,0,0,163,444,0,96,0,0,11,0,0,0,0,22,0,107,0,0,0,0,2199,0,0,0,0,204,0,0,0,0,124,840,0,0,1018,0,0,0,0,58,0,0,55,40,0,144,0,0,0,0,4,0,198,0,158,0,5,0,257,4,0,0,0,208,0,0,0,0,25,0,0,0,173,1,0,1,0,0,0,1,330,0,0,0,0,731,0,0,0,601,0
